,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,model_answer
6827,hg07,True,23,8,1,20,2,0.98028990243346925126388669013977,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow triangle,True
6828,hg07,True,24,8,0,3,19,0.14488279185741248511476442217827,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green rectangle,False
6829,hg07,True,25,8,1,19,3,0.97832943195601274055661633610725,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green triangle,True
6830,hg07,True,26,8,1,19,3,0.88992720307226136355893686413765,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow circle,True
6831,hg07,True,27,8,1,18,4,0.89192216839433058339636772871017,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow circle,True
6832,hg07,True,28,9,0,3,19,0.037949209949374562711454927921295,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green rectangle,False
6833,hg07,True,29,9,1,21,1,0.9902567219749016658170148730278,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow circle,True
6834,hg07,True,30,9,1,20,2,0.98752279484415339538827538490295,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green triangle,True
6835,hg07,True,31,10,0,1,21,0.031970950860568336793221533298492,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green rectangle,False
6836,hg07,True,32,10,0,2,20,0.039788372129123672493733465671539,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow rectangle,False
6837,hg07,True,33,10,1,22,0,0.9937150410499953068210743367672,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow triangle,True
6838,hg07,True,34,10,1,21,1,0.99443864322859099047491326928139,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green circle,True
6839,hg07,True,35,11,0,2,20,0.017885092611777508864179253578186,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow rectangle,False
6840,hg07,True,36,11,1,21,1,0.99572076057256708736531436443329,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green circle,True
6841,hg07,True,37,11,0,2,20,0.046866471258567798940930515527725,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue rectangle,False
6842,hg07,True,38,12,1,21,1,0.99746919963581603951752185821533,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green circle,True
6843,hg07,True,39,12,0,1,21,0.01354212495027695695171132683754,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green rectangle,False
6844,hg07,True,40,12,1,19,3,0.98843862859700948320096358656883,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow triangle,True
6845,hg07,True,41,12,1,18,4,0.99013114407955526985460892319679,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green triangle,True
6846,hg07,True,42,13,1,20,2,0.99451081749202785431407392024994,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue triangle,True
6847,hg07,True,43,13,1,20,2,0.99717221654168497479986399412155,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small yellow triangle,True
6848,hg07,True,44,13,1,21,1,0.99819907769324345281347632408142,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green circle,True
6849,hg07,True,45,13,1,20,2,0.99522715258046900999033823609352,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium blue triangle,True
6850,hg07,True,46,13,0,2,20,0.0075977832215130547410808503627777,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow rectangle,False
6851,hg07,True,47,14,1,21,1,0.99127515898885576461907476186752,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow circle,True
6852,hg07,True,48,14,0,1,21,0.0041440894343622858286835253238678,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow rectangle,False
6853,hg07,True,49,14,1,21,1,0.99831839586306614364730194211006,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large green triangle,True
6854,hg07,True,50,14,1,22,0,0.99770942546820151619613170623779,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small yellow triangle,True
6855,hg07,True,51,15,0,2,20,0.0032468330533674816251732409000397,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow rectangle,False
6856,hg07,True,52,15,0,1,21,0.0056189736744727269979193806648254,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green rectangle,False
6857,hg07,True,53,15,1,22,0,0.99869701056866233557229861617088,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green circle,True
6858,hg07,True,54,15,1,22,0,0.99931386599507732171332463622093,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green triangle,True
6859,hg07,True,55,16,1,22,0,0.99936257706565356784267351031303,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green triangle,True
6860,hg07,True,56,16,0,1,21,0.038137419527743077196646481752396,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium blue rectangle,False
6861,hg07,True,57,17,1,21,1,0.99837972886587067478103563189507,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue triangle,True
6862,hg07,True,58,17,1,20,2,0.99135749252729965519392862915993,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium blue circle,True
6863,hg07,True,59,17,1,20,2,0.99111314427739216625923290848732,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow circle,True
6864,hg07,True,60,17,0,2,20,0.01351755713926650059875100851059,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green rectangle,False
6865,hg07,True,61,18,1,22,0,0.99130875301318610581802204251289,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large green triangle,True
6866,hg07,True,62,19,0,2,20,0.0053360115639407013077288866043091,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large green rectangle,False
6867,hg07,True,63,19,0,0,22,0.02947980857004495192086324095726,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue rectangle,False
6868,hg07,True,64,19,1,21,1,0.99881939294175481336424127221107,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue triangle,True
6869,hg07,True,65,19,1,22,0,0.99616461158484526094980537891388,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow triangle,True
6870,hg07,True,66,19,1,20,2,0.99657225811290572892175987362862,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow circle,True
6871,hg07,True,67,20,1,21,1,0.99474208413039377774111926555634,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium blue circle,True
6872,hg07,True,68,21,1,21,1,0.99775274104990785417612642049789,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow triangle,True
6873,hg07,True,69,21,0,0,22,0.0036676774602710793260484933853149,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow rectangle,False
6874,hg07,True,70,21,1,21,1,0.99867129947028843162115663290024,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium yellow circle,True
6875,hg07,True,71,22,1,20,2,0.99931792814845721295569092035294,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green circle,True
6876,hg07,True,72,22,1,20,2,0.99807660436897549516288563609123,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small yellow circle,True
6877,hg07,True,73,22,1,22,0,0.99921938755244354979367926716805,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large blue triangle,True
6878,hg07,True,74,22,1,22,0,0.99932246781349931552540510892868,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green triangle,True
6879,hg07,True,75,23,1,22,0,0.99768245226277940673753619194031,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",small green circle,True
6880,hg07,True,76,24,1,21,1,0.99728375796735235780943185091019,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",large yellow triangle,True
6881,hg07,True,77,24,1,22,0,0.99869667301902609324315562844276,"""λx.apply7(not,apply1(rectangle,x.o))""
",not rectangle,"def is_rule(obj):
    return not obj.rectangle",medium green triangle,True
7312,hg08,True,0,0,1,13,13,0.43008564098386159457731992006302,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green triangle,False
7313,hg08,True,1,0,0,5,21,0.4124367844650578263099305331707,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow rectangle,False
7314,hg08,True,2,1,1,10,16,0.46955900809609829593682661652565,"""λx.apply1(green,x.o)""
",green,"def is_rule(obj):
    return obj.green",small green circle,False
7315,hg08,True,3,1,1,10,16,0.54712185806477009464288130402565,"""λx.apply1(green,x.o)""
",green,"def is_rule(obj):
    return obj.green",large blue triangle,True
7316,hg08,True,4,1,1,22,4,0.68931658714734567183768376708031,"""λx.apply1(green,x.o)""
",green,"def is_rule(obj):
    return obj.green",medium green triangle,True
7317,hg08,True,5,1,1,2,24,0.37139700001034725573845207691193,"""λx.apply1(green,x.o)""
",green,"def is_rule(obj):
    return obj.green",small blue rectangle,False
7318,hg08,True,6,2,0,8,18,0.66092479970745898754103109240532,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow triangle,True
7319,hg08,True,7,2,1,20,6,0.81460748690324180643074214458466,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,True
7320,hg08,True,8,3,1,18,8,0.67141667614055222657043486833572,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green circle,True
7321,hg08,True,9,4,0,2,24,0.43258949089954512601252645254135,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large yellow triangle,False
7322,hg08,True,10,4,1,24,2,0.86075683889589527097996324300766,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small blue rectangle,True
7323,hg08,True,11,4,0,3,23,0.52023225695188557438086718320847,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large yellow circle,True
7324,hg08,True,12,4,1,23,3,0.87671381489474242698634043335915,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green circle,True
7325,hg08,True,13,5,1,21,5,0.82964470424144565185997635126114,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green triangle,True
7326,hg08,True,14,5,1,19,7,0.8075657830006548465462401509285,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small green rectangle,True
7327,hg08,True,15,5,1,18,8,0.77709908395399907021783292293549,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green rectangle,True
7328,hg08,True,16,5,1,22,4,0.85741588711323402094421908259392,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium blue rectangle,True
7329,hg08,True,17,6,1,26,0,0.93528145137122464802814647555351,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium blue rectangle,True
7330,hg08,True,18,6,1,20,6,0.85536453481620355887571349740028,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small blue circle,True
7331,hg08,True,19,6,1,20,6,0.83729085595587093848735094070435,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium blue circle,True
7332,hg08,True,20,6,0,2,24,0.29001878630447208706755191087723,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium yellow circle,False
7333,hg08,True,21,6,0,4,22,0.26292012227111172251170501112938,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small yellow circle,False
7334,hg08,True,22,7,1,25,1,0.96184032219321125012356787919998,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small green rectangle,True
7335,hg08,True,23,7,0,3,23,0.057874508470604268950410187244415,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium yellow circle,False
7336,hg08,True,24,7,1,26,0,0.96791917540724625723669305443764,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green rectangle,True
7337,hg08,True,25,7,1,23,3,0.95478094327859253098722547292709,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",medium green circle,True
7338,hg08,True,26,8,1,26,0,0.99525703147662625269731506705284,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small green rectangle,True
7339,hg08,True,27,8,1,25,1,0.97633407043565512140048667788506,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",large green triangle,True
7340,hg08,True,28,8,1,25,1,0.97555936737830961646977812051773,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small green triangle,True
7341,hg08,True,29,9,0,5,21,0.2622761518405241076834499835968,"""λx.apply7(not,apply1(yellow,x.o))""
",not yellow,"def is_rule(obj):
    return not obj.yellow",small yellow triangle,False
